r,t,m,y,TotalAnnualTechnologyActivityByMode
REGION1,LNDAGRNOEC01,32,2024,0.0364
REGION1,LNDAGRNOEC01,32,2025,0.0312
REGION1,LNDAGRNOEC01,32,2026,0.0265
REGION1,LNDAGRNOEC01,32,2027,0.0225
REGION1,LNDAGRNOEC01,32,2028,0.0192
REGION1,LNDAGRNOEC01,32,2029,0.0163
REGION1,LNDAGRNOEC01,32,2030,0.0138
REGION1,LNDAGRNOEC01,39,2016,1.09
REGION1,LNDAGRNOEC01,39,2017,1.13
REGION1,LNDAGRNOEC01,39,2018,1.16
REGION1,LNDAGRNOEC01,39,2019,1.2
REGION1,LNDAGRNOEC01,39,2020,1.24
REGION1,LNDAGRNOEC01,39,2021,1.27
REGION1,LNDAGRNOEC01,39,2022,1.31
REGION1,LNDAGRNOEC01,39,2023,1.34
REGION1,LNDAGRNOEC01,39,2024,1.38
REGION1,LNDAGRNOEC01,39,2025,1.41
REGION1,LNDAGRNOEC01,39,2026,1.45
REGION1,LNDAGRNOEC01,39,2027,1.48
REGION1,LNDAGRNOEC01,39,2028,1.52
REGION1,LNDAGRNOEC01,39,2029,1.55
REGION1,LNDAGRNOEC01,39,2030,1.59
REGION1,LNDAGRNOEC01,3,2016,0.1357
REGION1,LNDAGRNOEC01,3,2017,0.1267
REGION1,LNDAGRNOEC01,3,2018,0.1176
REGION1,LNDAGRNOEC01,3,2019,0.1086
REGION1,LNDAGRNOEC01,3,2020,0.0995
REGION1,LNDAGRNOEC01,3,2021,0.0905
REGION1,LNDAGRNOEC01,3,2022,0.0814
REGION1,LNDAGRNOEC01,3,2023,0.0724
REGION1,LNDAGRNOEC01,4,2016,0.181
REGION1,LNDAGRNOEC01,4,2017,0.1689
REGION1,LNDAGRNOEC01,4,2018,0.1568
REGION1,LNDAGRNOEC01,4,2019,0.1448
REGION1,LNDAGRNOEC01,4,2020,0.1327
REGION1,LNDAGRNOEC01,4,2021,0.1206
REGION1,LNDAGRNOEC01,4,2022,0.1086
REGION1,LNDAGRNOEC01,4,2023,0.0965
REGION1,LNDAGRNOEC01,4,2024,0.0845
REGION1,LNDAGRNOEC01,4,2025,0.0724
REGION1,LNDAGRNOEC01,4,2026,0.0615
REGION1,LNDAGRNOEC01,4,2027,0.0523
REGION1,LNDAGRNOEC01,4,2028,0.0445
REGION1,LNDAGRNOEC01,4,2029,0.0378
REGION1,LNDAGRNOEC01,4,2030,0.0321
REGION1,LNDAGRNOEC01,5,2017,0.1267
REGION1,LNDAGRNOEC01,5,2018,0.1176
REGION1,LNDAGRNOEC01,5,2019,0.1086
REGION1,LNDAGRNOEC01,5,2020,0.0923
REGION1,LNDAGRNOEC01,5,2021,0.0785
REGION1,LNDAGRNOEC01,5,2026,0.0264
REGION1,LNDAGRNOEC01,5,2027,0.0296
REGION1,LNDAGRNOEC01,13,2016,0.3104
REGION1,LNDAGRNOEC01,13,2017,0.2897
REGION1,LNDAGRNOEC01,13,2018,0.269
REGION1,LNDAGRNOEC01,13,2019,0.2483
REGION1,LNDAGRNOEC01,13,2020,0.2276
REGION1,LNDAGRNOEC01,13,2021,0.2069
REGION1,LNDAGRNOEC01,13,2022,0.1862
REGION1,LNDAGRNOEC01,13,2023,0.1655
REGION1,LNDAGRNOEC01,13,2024,0.1448
REGION1,LNDAGRNOEC01,13,2025,0.1242
REGION1,LNDAGRNOEC01,13,2026,0.1035
REGION1,LNDAGRNOEC01,13,2027,0.0828
REGION1,LNDAGRNOEC01,13,2028,0.0621
REGION1,LNDAGRNOEC01,13,2029,0.0414
REGION1,LNDAGRNOEC01,13,2030,0.0207
REGION1,LNDAGRNOEC01,14,2016,0.4138
REGION1,LNDAGRNOEC01,14,2017,0.3863
REGION1,LNDAGRNOEC01,14,2018,0.3587
REGION1,LNDAGRNOEC01,14,2019,0.3311
REGION1,LNDAGRNOEC01,14,2020,0.3035
REGION1,LNDAGRNOEC01,14,2021,0.2759
REGION1,LNDAGRNOEC01,14,2022,0.2483
REGION1,LNDAGRNOEC01,14,2023,0.2207
REGION1,LNDAGRNOEC01,14,2024,0.1931
REGION1,LNDAGRNOEC01,14,2025,0.1655
REGION1,LNDAGRNOEC01,14,2026,0.1407
REGION1,LNDAGRNOEC01,14,2027,0.1196
REGION1,LNDAGRNOEC01,14,2028,0.1017
REGION1,LNDAGRNOEC01,14,2029,0.0864
REGION1,LNDAGRNOEC01,14,2030,0.0735
REGION1,LNDAGRNOEC01,15,2016,0.3104
REGION1,LNDAGRNOEC01,15,2017,0.2897
REGION1,LNDAGRNOEC01,15,2018,0.269
REGION1,LNDAGRNOEC01,15,2019,0.2483
REGION1,LNDAGRNOEC01,15,2020,0.2276
REGION1,LNDAGRNOEC01,15,2021,0.2069
REGION1,LNDAGRNOEC01,15,2022,0.1862
REGION1,LNDAGRNOEC01,15,2023,0.1583
REGION1,LNDAGRNOEC01,15,2024,0.1346
REGION1,LNDAGRNOEC01,15,2025,0.1144
REGION1,LNDAGRNOEC01,15,2026,0.0972
REGION1,LNDAGRNOEC01,15,2027,0.0826
REGION1,LNDAGRNOEC01,15,2028,0.0702
REGION1,LNDAGRNOEC01,18,2016,0.7783
REGION1,LNDAGRNOEC01,18,2017,0.7264
REGION1,LNDAGRNOEC01,18,2018,0.6745
REGION1,LNDAGRNOEC01,18,2019,0.6226
REGION1,LNDAGRNOEC01,18,2020,0.5708
REGION1,LNDAGRNOEC01,18,2021,0.5189
REGION1,LNDAGRNOEC01,18,2022,0.467
REGION1,LNDAGRNOEC01,18,2023,0.3908
REGION1,LNDAGRNOEC01,18,2024,0.3632
REGION1,LNDAGRNOEC01,18,2025,0.3113
REGION1,LNDAGRNOEC01,18,2026,0.2594
REGION1,LNDAGRNOEC01,18,2027,0.171
REGION1,LNDAGRNOEC01,18,2028,0.1557
REGION1,LNDAGRNOEC01,18,2029,0.0909
REGION1,LNDAGRNOEC01,18,2030,0.0519
REGION1,LNDAGRNOEC01,19,2016,8.3784
REGION1,LNDAGRNOEC01,19,2017,9.9332
REGION1,LNDAGRNOEC01,19,2018,11.4625
REGION1,LNDAGRNOEC01,19,2019,12.87
REGION1,LNDAGRNOEC01,19,2020,14.4466
REGION1,LNDAGRNOEC01,19,2021,15.9384
REGION1,LNDAGRNOEC01,19,2022,17.4585
REGION1,LNDAGRNOEC01,19,2023,18.7145
REGION1,LNDAGRNOEC01,19,2024,20.3442
REGION1,LNDAGRNOEC01,19,2025,21.1725
REGION1,LNDAGRNOEC01,19,2026,21.8878
REGION1,LNDAGRNOEC01,19,2027,22.9468
REGION1,LNDAGRNOEC01,19,2028,23.3945
REGION1,LNDAGRNOEC01,19,2029,23.8764
REGION1,LNDAGRNOEC01,19,2030,24.3356
REGION1,LNDAGRNOEC01,20,2016,0.7783
REGION1,LNDAGRNOEC01,20,2017,0.7264
REGION1,LNDAGRNOEC01,20,2018,0.6745
REGION1,LNDAGRNOEC01,20,2019,0.6226
REGION1,LNDAGRNOEC01,20,2020,0.5708
REGION1,LNDAGRNOEC01,20,2021,0.5189
REGION1,LNDAGRNOEC01,20,2022,0.467
REGION1,LNDAGRNOEC01,20,2023,0.4151
REGION1,LNDAGRNOEC01,20,2024,0.0663
REGION1,LNDAGRNOEC01,20,2025,0.2999
REGION1,LNDAGRNOEC01,20,2026,0.2549
REGION1,LNDAGRNOEC01,20,2029,0.1474
REGION1,LNDAGRNOEC01,20,2030,0.0312
REGION1,LNDAGRNOEC01,23,2016,0.3673
REGION1,LNDAGRNOEC01,23,2017,0.3428
REGION1,LNDAGRNOEC01,23,2018,0.3183
REGION1,LNDAGRNOEC01,23,2019,0.2938
REGION1,LNDAGRNOEC01,23,2020,0.2693
REGION1,LNDAGRNOEC01,23,2021,0.2449
REGION1,LNDAGRNOEC01,23,2022,0.2204
REGION1,LNDAGRNOEC01,23,2023,0.1959
REGION1,LNDAGRNOEC01,23,2024,0.1714
REGION1,LNDAGRNOEC01,23,2025,0.2577
REGION1,LNDAGRNOEC01,23,2026,0.4812
REGION1,LNDAGRNOEC01,23,2027,0.7156
REGION1,LNDAGRNOEC01,23,2028,1.121
REGION1,LNDAGRNOEC01,23,2029,1.3804
REGION1,LNDAGRNOEC01,23,2030,1.7748
REGION1,LNDAGRNOEC01,24,2016,0.4897
REGION1,LNDAGRNOEC01,24,2017,0.4571
REGION1,LNDAGRNOEC01,24,2018,0.4244
REGION1,LNDAGRNOEC01,24,2019,0.3918
REGION1,LNDAGRNOEC01,24,2020,0.3591
REGION1,LNDAGRNOEC01,24,2021,0.3265
REGION1,LNDAGRNOEC01,24,2022,0.2938
REGION1,LNDAGRNOEC01,24,2023,0.2612
REGION1,LNDAGRNOEC01,24,2024,0.2285
REGION1,LNDAGRNOEC01,24,2025,0.1959
REGION1,LNDAGRNOEC01,24,2026,0.1665
REGION1,LNDAGRNOEC01,24,2027,0.1415
REGION1,LNDAGRNOEC01,24,2028,0.1203
REGION1,LNDAGRNOEC01,24,2029,0.1023
REGION1,LNDAGRNOEC01,24,2030,0.0869
REGION1,LNDAGRNOEC01,25,2016,0.3673
REGION1,LNDAGRNOEC01,25,2017,0.3428
REGION1,LNDAGRNOEC01,25,2018,0.3183
REGION1,LNDAGRNOEC01,25,2019,0.2938
REGION1,LNDAGRNOEC01,25,2020,0.2693
REGION1,LNDAGRNOEC01,25,2021,0.2289
REGION1,LNDAGRNOEC01,25,2022,0.1946
REGION1,LNDAGRNOEC01,25,2023,0.1654
REGION1,LNDAGRNOEC01,25,2024,0.0854
REGION1,LNDAGRNOEC01,25,2026,0.0732
REGION1,LNDAGRNOEC01,28,2016,0.0664
REGION1,LNDAGRNOEC01,29,2016,0.0886
REGION1,LNDAGRNOEC01,30,2016,0.0104
REGION1,LNDAGRNOEC01,33,2016,0.2521
REGION1,LNDAGRNOEC01,33,2017,0.2353
REGION1,LNDAGRNOEC01,33,2018,0.2185
REGION1,LNDAGRNOEC01,33,2019,0.2017
REGION1,LNDAGRNOEC01,33,2020,0.1849
REGION1,LNDAGRNOEC01,33,2021,0.168
REGION1,LNDAGRNOEC01,33,2022,0.1512
REGION1,LNDAGRNOEC01,33,2023,0.1344
REGION1,LNDAGRNOEC01,33,2024,0.1176
REGION1,LNDAGRNOEC01,33,2025,0.1008
REGION1,LNDAGRNOEC01,33,2026,0.084
REGION1,LNDAGRNOEC01,33,2027,0.0672
REGION1,LNDAGRNOEC01,33,2028,0.0504
REGION1,LNDAGRNOEC01,33,2029,0.0336
REGION1,LNDAGRNOEC01,33,2030,0.0168
REGION1,LNDAGRNOEC01,34,2016,0.3361
REGION1,LNDAGRNOEC01,34,2017,0.3137
REGION1,LNDAGRNOEC01,34,2018,0.2913
REGION1,LNDAGRNOEC01,34,2019,0.2689
REGION1,LNDAGRNOEC01,34,2020,0.2465
REGION1,LNDAGRNOEC01,34,2021,0.2241
REGION1,LNDAGRNOEC01,34,2022,0.2017
REGION1,LNDAGRNOEC01,34,2023,0.1792
REGION1,LNDAGRNOEC01,34,2024,0.1568
REGION1,LNDAGRNOEC01,34,2025,0.1344
REGION1,LNDAGRNOEC01,34,2026,0.1143
REGION1,LNDAGRNOEC01,34,2027,0.0971
REGION1,LNDAGRNOEC01,34,2028,0.0826
REGION1,LNDAGRNOEC01,34,2029,0.0702
REGION1,LNDAGRNOEC01,34,2030,0.0597
REGION1,LNDAGRNOEC01,35,2016,0.2521
REGION1,LNDAGRNOEC01,35,2017,0.2353
REGION1,LNDAGRNOEC01,35,2018,0.2185
REGION1,LNDAGRNOEC01,35,2019,0.2017
REGION1,LNDAGRNOEC01,35,2020,0.1849
REGION1,LNDAGRNOEC01,35,2021,0.168
REGION1,LNDAGRNOEC01,35,2022,0.1512
REGION1,LNDAGRNOEC01,35,2023,0.1288
REGION1,LNDAGRNOEC01,35,2024,0.1095
REGION1,LNDAGRNOEC01,35,2025,0.093
REGION1,LNDAGRNOEC01,35,2026,0.0791
REGION1,LNDAGRNOEC01,35,2027,0.0672
REGION1,LNDAGRNOEC01,35,2028,0.0571
REGION1,LNDAGRNOEC01,35,2029,0.0486
REGION1,LNDAGRNOEC01,35,2030,0.0413
REGION1,LNDAGRNOEC01,37,2016,8.0299
REGION1,LNDAGRNOEC01,37,2017,7.6284
REGION1,LNDAGRNOEC01,37,2018,7.247
REGION1,LNDAGRNOEC01,37,2019,6.8846
REGION1,LNDAGRNOEC01,37,2020,6.5404
REGION1,LNDAGRNOEC01,37,2021,6.2134
REGION1,LNDAGRNOEC01,37,2022,5.9027
REGION1,LNDAGRNOEC01,37,2023,5.6076
REGION1,LNDAGRNOEC01,37,2024,5.3272
REGION1,LNDAGRNOEC01,37,2025,5.0608
REGION1,LNDAGRNOEC01,37,2026,4.8078
REGION1,LNDAGRNOEC01,37,2027,4.5674
REGION1,LNDAGRNOEC01,37,2028,4.339
REGION1,LNDAGRNOEC01,37,2029,4.1221
REGION1,LNDAGRNOEC01,37,2030,3.916
REGION1,LNDAGRNOEC02,16,2018,0.1455
REGION1,LNDAGRNOEC02,16,2019,0.1983
REGION1,LNDAGRNOEC02,16,2020,0.4311
REGION1,LNDAGRNOEC02,16,2021,0.3977
REGION1,LNDAGRNOEC02,16,2022,0.3579
REGION1,LNDAGRNOEC02,16,2023,0.3181
REGION1,LNDAGRNOEC02,16,2024,0.2784
REGION1,LNDAGRNOEC02,16,2025,0.2386
REGION1,LNDAGRNOEC02,16,2026,0.1988
REGION1,LNDAGRNOEC02,16,2027,0.1591
REGION1,LNDAGRNOEC02,16,2028,0.1193
REGION1,LNDAGRNOEC02,16,2029,0.0795
REGION1,LNDAGRNOEC02,16,2030,0.0398
REGION1,LNDAGRNOEC02,17,2021,0.1751
REGION1,LNDAGRNOEC02,17,2022,0.3527
REGION1,LNDAGRNOEC02,17,2023,0.3181
REGION1,LNDAGRNOEC02,17,2024,0.2784
REGION1,LNDAGRNOEC02,17,2025,0.2386
REGION1,LNDAGRNOEC02,17,2026,0.2028
REGION1,LNDAGRNOEC02,17,2027,0.1724
REGION1,LNDAGRNOEC02,17,2028,0.1465
REGION1,LNDAGRNOEC02,17,2029,0.1246
REGION1,LNDAGRNOEC02,17,2030,0.1059
REGION1,LNDAGRNOEC02,26,2017,0.0613
REGION1,LNDAGRNOEC02,26,2018,0.0569
REGION1,LNDAGRNOEC02,26,2019,0.0525
REGION1,LNDAGRNOEC02,26,2020,0.0481
REGION1,LNDAGRNOEC02,26,2021,0.0438
REGION1,LNDAGRNOEC02,26,2022,0.0394
REGION1,LNDAGRNOEC02,26,2023,0.035
REGION1,LNDAGRNOEC02,26,2024,0.0306
REGION1,LNDAGRNOEC02,26,2025,0.0263
REGION1,LNDAGRNOEC02,26,2026,0.0219
REGION1,LNDAGRNOEC02,26,2027,0.0175
REGION1,LNDAGRNOEC02,26,2028,0.0131
REGION1,LNDAGRNOEC02,26,2029,0.0088
REGION1,LNDAGRNOEC02,27,2017,0.0613
REGION1,LNDAGRNOEC02,27,2018,0.0569
REGION1,LNDAGRNOEC02,27,2019,0.0525
REGION1,LNDAGRNOEC02,27,2020,0.0481
REGION1,LNDAGRNOEC02,27,2021,0.0438
REGION1,LNDAGRNOEC02,27,2022,0.0394
REGION1,LNDAGRNOEC02,6,2016,0.1611
REGION1,LNDAGRNOEC02,6,2017,0.1503
REGION1,LNDAGRNOEC02,6,2018,0.1396
REGION1,LNDAGRNOEC02,6,2019,0.1289
REGION1,LNDAGRNOEC02,6,2020,0.1181
REGION1,LNDAGRNOEC02,6,2021,0.1074
REGION1,LNDAGRNOEC02,6,2022,0.0966
REGION1,LNDAGRNOEC02,6,2023,0.0859
REGION1,LNDAGRNOEC02,6,2024,0.0752
REGION1,LNDAGRNOEC02,6,2025,0.0644
REGION1,LNDAGRNOEC02,6,2026,0.0537
REGION1,LNDAGRNOEC02,6,2027,0.043
REGION1,LNDAGRNOEC02,6,2028,0.0322
REGION1,LNDAGRNOEC02,6,2029,0.0215
REGION1,LNDAGRNOEC02,6,2030,0.0107
REGION1,LNDAGRNOEC02,7,2016,0.1611
REGION1,LNDAGRNOEC02,7,2017,0.1503
REGION1,LNDAGRNOEC02,7,2018,0.1396
REGION1,LNDAGRNOEC02,7,2019,0.1289
REGION1,LNDAGRNOEC02,7,2020,0.1181
REGION1,LNDAGRNOEC02,7,2021,0.1074
REGION1,LNDAGRNOEC02,7,2022,0.0966
REGION1,LNDAGRNOEC02,7,2023,0.0859
REGION1,LNDAGRNOEC02,7,2024,0.0743
REGION1,LNDAGRNOEC02,7,2025,0.0632
REGION1,LNDAGRNOEC02,7,2026,0.0537
REGION1,LNDAGRNOEC02,7,2027,0.0456
REGION1,LNDAGRNOEC02,7,2028,0.0388
REGION1,LNDAGRNOEC02,7,2029,0.033
REGION1,LNDAGRNOEC02,7,2030,0.028
REGION1,LNDAGRNOEC02,39,2016,0.04
REGION1,LNDAGRNOEC02,39,2017,0.04
REGION1,LNDAGRNOEC02,39,2018,0.04
REGION1,LNDAGRNOEC02,39,2019,0.05
REGION1,LNDAGRNOEC02,39,2020,0.05
REGION1,LNDAGRNOEC02,39,2021,0.05
REGION1,LNDAGRNOEC02,39,2022,0.05
REGION1,LNDAGRNOEC02,39,2023,0.05
REGION1,LNDAGRNOEC02,39,2024,0.05
REGION1,LNDAGRNOEC02,39,2025,0.05
REGION1,LNDAGRNOEC02,39,2026,0.06
REGION1,LNDAGRNOEC02,39,2027,0.06
REGION1,LNDAGRNOEC02,39,2028,0.06
REGION1,LNDAGRNOEC02,39,2029,0.06
REGION1,LNDAGRNOEC02,39,2030,0.06
REGION1,LNDAGRNOEC02,8,2016,0.1286
REGION1,LNDAGRNOEC02,8,2017,0.1201
REGION1,LNDAGRNOEC02,8,2018,0.1115
REGION1,LNDAGRNOEC02,8,2019,0.1029
REGION1,LNDAGRNOEC02,8,2020,0.0943
REGION1,LNDAGRNOEC02,8,2021,0.0858
REGION1,LNDAGRNOEC02,8,2022,0.0772
REGION1,LNDAGRNOEC02,8,2023,0.0686
REGION1,LNDAGRNOEC02,8,2024,0.06
REGION1,LNDAGRNOEC02,8,2025,0.0515
REGION1,LNDAGRNOEC02,8,2026,0.0429
REGION1,LNDAGRNOEC02,8,2027,0.0343
REGION1,LNDAGRNOEC02,8,2028,0.0257
REGION1,LNDAGRNOEC02,8,2029,0.0172
REGION1,LNDAGRNOEC02,8,2030,0.0086
REGION1,LNDAGRNOEC02,9,2016,0.1715
REGION1,LNDAGRNOEC02,9,2017,0.1601
REGION1,LNDAGRNOEC02,9,2018,0.1487
REGION1,LNDAGRNOEC02,9,2019,0.1372
REGION1,LNDAGRNOEC02,9,2020,0.1258
REGION1,LNDAGRNOEC02,9,2021,0.1144
REGION1,LNDAGRNOEC02,9,2022,0.1029
REGION1,LNDAGRNOEC02,9,2023,0.0915
REGION1,LNDAGRNOEC02,9,2024,0.0791
REGION1,LNDAGRNOEC02,9,2025,0.0673
REGION1,LNDAGRNOEC02,9,2026,0.0572
REGION1,LNDAGRNOEC02,9,2027,0.0486
REGION1,LNDAGRNOEC02,9,2028,0.0413
REGION1,LNDAGRNOEC02,9,2029,0.0351
REGION1,LNDAGRNOEC02,9,2030,0.0298
REGION1,LNDAGRNOEC02,10,2016,0.1286
REGION1,LNDAGRNOEC02,10,2019,0.0871
REGION1,LNDAGRNOEC02,18,2023,0.0243
REGION1,LNDAGRNOEC02,18,2027,0.0365
REGION1,LNDAGRNOEC02,18,2029,0.0129
REGION1,LNDAGRNOEC02,19,2023,0.3019
REGION1,LNDAGRNOEC02,19,2024,0.2371
REGION1,LNDAGRNOEC02,19,2025,0.7167
REGION1,LNDAGRNOEC02,19,2026,0.8893
REGION1,LNDAGRNOEC02,19,2027,0.7475
REGION1,LNDAGRNOEC02,19,2028,1.0061
REGION1,LNDAGRNOEC02,19,2029,1.3571
REGION1,LNDAGRNOEC02,19,2030,1.4268
REGION1,LNDAGRNOEC02,20,2024,0.2865
REGION1,LNDAGRNOEC02,20,2027,0.2167
REGION1,LNDAGRNOEC02,20,2028,0.1842
REGION1,LNDAGRNOEC02,20,2029,0.0092
REGION1,LNDAGRNOEC02,20,2030,0.1019
REGION1,LNDAGRNOEC02,28,2017,0.062
REGION1,LNDAGRNOEC02,28,2018,0.0576
REGION1,LNDAGRNOEC02,28,2019,0.0531
REGION1,LNDAGRNOEC02,28,2020,0.0487
REGION1,LNDAGRNOEC02,28,2021,0.0443
REGION1,LNDAGRNOEC02,28,2022,0.0399
REGION1,LNDAGRNOEC02,28,2023,0.0354
REGION1,LNDAGRNOEC02,28,2024,0.031
REGION1,LNDAGRNOEC02,28,2025,0.0266
REGION1,LNDAGRNOEC02,28,2026,0.0221
REGION1,LNDAGRNOEC02,28,2027,0.0775
REGION1,LNDAGRNOEC02,28,2028,0.0449
REGION1,LNDAGRNOEC02,28,2029,0.0045
REGION1,LNDAGRNOEC02,29,2017,0.0827
REGION1,LNDAGRNOEC02,29,2018,0.0768
REGION1,LNDAGRNOEC02,29,2019,0.0709
REGION1,LNDAGRNOEC02,29,2020,0.065
REGION1,LNDAGRNOEC02,29,2021,0.0591
REGION1,LNDAGRNOEC02,29,2022,0.0531
REGION1,LNDAGRNOEC02,30,2016,0.056
REGION1,LNDAGRNOEC02,30,2017,0.0531
REGION1,LNDAGRNOEC02,30,2018,0.0576
REGION1,LNDAGRNOEC02,30,2019,0.0531
REGION1,LNDAGRNOEC02,30,2020,0.0487
REGION1,LNDAGRNOEC02,30,2021,0.0443
REGION1,LNDAGRNOEC02,30,2022,0.0399
REGION1,LNDAGRNOEC02,37,2016,1.8826
REGION1,LNDAGRNOEC02,37,2017,1.7884
REGION1,LNDAGRNOEC02,37,2018,1.699
REGION1,LNDAGRNOEC02,37,2019,1.6141
REGION1,LNDAGRNOEC02,37,2020,1.5334
REGION1,LNDAGRNOEC02,37,2021,1.4567
REGION1,LNDAGRNOEC02,37,2022,1.3839
REGION1,LNDAGRNOEC02,37,2023,1.3147
REGION1,LNDAGRNOEC02,37,2024,1.2489
REGION1,LNDAGRNOEC02,37,2025,1.1865
REGION1,LNDAGRNOEC02,37,2026,1.1272
REGION1,LNDAGRNOEC02,37,2027,1.0708
REGION1,LNDAGRNOEC02,37,2028,1.0173
REGION1,LNDAGRNOEC02,37,2029,0.9664
REGION1,LNDAGRNOEC02,37,2030,0.9181
REGION1,LNDAGRNOEC03,1,2024,0.0486
REGION1,LNDAGRNOEC03,1,2025,0.0417
REGION1,LNDAGRNOEC03,1,2026,0.0347
REGION1,LNDAGRNOEC03,1,2027,0.0278
REGION1,LNDAGRNOEC03,1,2028,0.0208
REGION1,LNDAGRNOEC03,1,2029,0.0139
REGION1,LNDAGRNOEC03,1,2030,0.0069
REGION1,LNDAGRNOEC03,26,2030,0.0044
REGION1,LNDAGRNOEC03,27,2023,0.035
REGION1,LNDAGRNOEC03,27,2024,0.0306
REGION1,LNDAGRNOEC03,27,2025,0.0263
REGION1,LNDAGRNOEC03,27,2026,0.0223
REGION1,LNDAGRNOEC03,27,2027,0.019
REGION1,LNDAGRNOEC03,27,2028,0.0161
REGION1,LNDAGRNOEC03,27,2029,0.0137
REGION1,LNDAGRNOEC03,27,2030,0.0117
REGION1,LNDAGRNOEC03,39,2016,0.19
REGION1,LNDAGRNOEC03,39,2017,0.2
REGION1,LNDAGRNOEC03,39,2018,0.2
REGION1,LNDAGRNOEC03,39,2019,0.21
REGION1,LNDAGRNOEC03,39,2020,0.22
REGION1,LNDAGRNOEC03,39,2021,0.22
REGION1,LNDAGRNOEC03,39,2022,0.23
REGION1,LNDAGRNOEC03,39,2023,0.24
REGION1,LNDAGRNOEC03,39,2024,0.24
REGION1,LNDAGRNOEC03,39,2025,0.25
REGION1,LNDAGRNOEC03,39,2026,0.25
REGION1,LNDAGRNOEC03,39,2027,0.26
REGION1,LNDAGRNOEC03,39,2028,0.27
REGION1,LNDAGRNOEC03,39,2029,0.27
REGION1,LNDAGRNOEC03,39,2030,0.28
REGION1,LNDAGRNOEC03,3,2024,0.0633
REGION1,LNDAGRNOEC03,3,2025,0.0543
REGION1,LNDAGRNOEC03,3,2026,0.0452
REGION1,LNDAGRNOEC03,3,2027,0.0362
REGION1,LNDAGRNOEC03,3,2028,0.0271
REGION1,LNDAGRNOEC03,3,2029,0.0181
REGION1,LNDAGRNOEC03,3,2030,0.009
REGION1,LNDAGRNOEC03,25,2024,0.0552
REGION1,LNDAGRNOEC03,25,2025,0.1195
REGION1,LNDAGRNOEC03,25,2026,0.0284
REGION1,LNDAGRNOEC03,25,2027,0.0863
REGION1,LNDAGRNOEC03,25,2028,0.0414
REGION1,LNDAGRNOEC03,28,2027,0.1734
REGION1,LNDAGRNOEC03,28,2028,0.438
REGION1,LNDAGRNOEC03,28,2029,0.6982
REGION1,LNDAGRNOEC03,28,2030,0.8922
REGION1,LNDAGRNOEC03,29,2023,0.0472
REGION1,LNDAGRNOEC03,29,2024,0.0413
REGION1,LNDAGRNOEC03,29,2025,0.2277
REGION1,LNDAGRNOEC03,29,2026,0.5665
REGION1,LNDAGRNOEC03,29,2027,0.5606
REGION1,LNDAGRNOEC03,29,2028,0.5547
REGION1,LNDAGRNOEC03,29,2029,0.5488
REGION1,LNDAGRNOEC03,29,2030,0.5429
REGION1,LNDAGRNOEC03,30,2017,0.0089
REGION1,LNDAGRNOEC03,30,2023,0.0354
REGION1,LNDAGRNOEC03,30,2024,0.0301
REGION1,LNDAGRNOEC03,30,2025,0.0256
REGION1,LNDAGRNOEC03,30,2026,0.0218
REGION1,LNDAGRNOEC03,30,2027,0.0185
REGION1,LNDAGRNOEC03,30,2028,0.0157
REGION1,LNDAGRNOEC03,30,2029,0.0134
REGION1,LNDAGRNOEC03,30,2030,0.0114
REGION1,LNDAGRNOEC03,37,2016,5.0351
REGION1,LNDAGRNOEC03,37,2017,5.0162
REGION1,LNDAGRNOEC03,37,2018,5.0251
REGION1,LNDAGRNOEC03,37,2019,4.7739
REGION1,LNDAGRNOEC03,37,2020,4.7759
REGION1,LNDAGRNOEC03,37,2021,4.7874
REGION1,LNDAGRNOEC03,37,2022,4.7883
REGION1,LNDAGRNOEC03,37,2023,4.6709
REGION1,LNDAGRNOEC03,37,2024,4.5292
REGION1,LNDAGRNOEC03,37,2025,4.3028
REGION1,LNDAGRNOEC03,37,2026,4.0876
REGION1,LNDAGRNOEC03,37,2027,3.8832
REGION1,LNDAGRNOEC03,37,2028,3.6891
REGION1,LNDAGRNOEC03,37,2029,3.5046
REGION1,LNDAGRNOEC03,37,2030,3.3294
REGION1,LNDAGRNOEC03,38,2019,0.2413
REGION1,LNDAGRNOEC03,38,2020,0.2292
REGION1,LNDAGRNOEC03,38,2021,0.2177
REGION1,LNDAGRNOEC03,38,2022,0.2068
REGION1,LNDAGRNOEC03,38,2023,0.1965
REGION1,LNDAGRNOEC03,38,2024,0.1867
REGION1,LNDAGRNOEC03,38,2025,0.1773
REGION1,LNDAGRNOEC03,38,2026,0.1685
REGION1,LNDAGRNOEC03,38,2027,0.1601
REGION1,LNDAGRNOEC03,38,2028,0.1521
REGION1,LNDAGRNOEC03,38,2029,0.1444
REGION1,LNDAGRNOEC03,38,2030,0.1372
REGION1,LNDAGRNOWC01,27,2025,0.0345
REGION1,LNDAGRNOWC01,27,2026,0.0293
REGION1,LNDAGRNOWC01,27,2027,0.0249
REGION1,LNDAGRNOWC01,27,2028,0.0212
REGION1,LNDAGRNOWC01,27,2029,0.018
REGION1,LNDAGRNOWC01,27,2030,0.0153
REGION1,LNDAGRNOWC01,39,2016,0.62
REGION1,LNDAGRNOWC01,39,2017,0.65
REGION1,LNDAGRNOWC01,39,2018,0.67
REGION1,LNDAGRNOWC01,39,2019,0.69
REGION1,LNDAGRNOWC01,39,2020,0.71
REGION1,LNDAGRNOWC01,39,2021,0.73
