r,t,y,TotalCapacityAnnual
REGION1,LNDAGRNOCC02,2019,9999999.0
REGION1,LNDAGRNOCC02,2020,9999999.0
REGION1,LNDAGRNOCC02,2021,9999999.0
REGION1,LNDAGRNOCC02,2022,9999999.0
REGION1,LNDAGRNOCC02,2023,9999999.0
REGION1,LNDAGRNOCC02,2024,9999999.0
REGION1,LNDAGRNOCC02,2025,9999999.0
REGION1,LNDAGRNOCC02,2026,9999999.0
REGION1,LNDAGRNOCC02,2027,9999999.0
REGION1,LNDAGRNOCC02,2028,9999999.0
REGION1,LNDAGRNOCC02,2029,9999999.0
REGION1,LNDAGRNOCC02,2030,9999999.0
REGION1,LNDAGRNOEC01,2016,9999999.0
REGION1,LNDAGRNOEC01,2017,9999999.0
REGION1,LNDAGRNOEC01,2018,9999999.0
REGION1,LNDAGRNOEC01,2019,9999999.0
REGION1,LNDAGRNOEC01,2020,9999999.0
REGION1,LNDAGRNOEC01,2021,9999999.0
REGION1,LNDAGRNOEC01,2022,9999999.0
REGION1,LNDAGRNOEC01,2023,9999999.0
REGION1,LNDAGRNOEC01,2024,9999999.0
REGION1,LNDAGRNOEC01,2025,9999999.0
REGION1,LNDAGRNOEC01,2026,9999999.0
REGION1,LNDAGRNOEC01,2027,9999999.0
REGION1,LNDAGRNOEC01,2028,9999999.0
REGION1,LNDAGRNOEC01,2029,9999999.0
REGION1,LNDAGRNOEC01,2030,9999999.0
REGION1,LNDAGRNOEC02,2016,9999999.0
REGION1,LNDAGRNOEC02,2017,9999999.0
REGION1,LNDAGRNOEC02,2018,9999999.0
REGION1,LNDAGRNOEC02,2019,9999999.0
REGION1,LNDAGRNOEC02,2020,9999999.0
REGION1,LNDAGRNOEC02,2021,9999999.0
REGION1,LNDAGRNOEC02,2022,9999999.0
REGION1,LNDAGRNOEC02,2023,9999999.0
REGION1,LNDAGRNOEC02,2024,9999999.0
REGION1,LNDAGRNOEC02,2025,9999999.0
REGION1,LNDAGRNOEC02,2026,9999999.0
REGION1,LNDAGRNOEC02,2027,9999999.0
REGION1,LNDAGRNOEC02,2028,9999999.0
REGION1,LNDAGRNOEC02,2029,9999999.0
REGION1,LNDAGRNOEC02,2030,9999999.0
REGION1,LNDAGRNOEC03,2016,9999999.0
REGION1,LNDAGRNOEC03,2017,9999999.0
REGION1,LNDAGRNOEC03,2018,9999999.0
REGION1,LNDAGRNOEC03,2019,9999999.0
REGION1,LNDAGRNOEC03,2020,9999999.0
REGION1,LNDAGRNOEC03,2021,9999999.0
REGION1,LNDAGRNOEC03,2022,9999999.0
REGION1,LNDAGRNOEC03,2023,9999999.0
REGION1,LNDAGRNOEC03,2024,9999999.0
REGION1,LNDAGRNOEC03,2025,9999999.0
REGION1,LNDAGRNOEC03,2026,9999999.0
REGION1,LNDAGRNOEC03,2027,9999999.0
REGION1,LNDAGRNOEC03,2028,9999999.0
REGION1,LNDAGRNOEC03,2029,9999999.0
REGION1,LNDAGRNOEC03,2030,9999999.0
REGION1,LNDAGRNOWC01,2016,9999999.0
REGION1,LNDAGRNOWC01,2017,9999999.0
REGION1,LNDAGRNOWC01,2018,9999999.0
REGION1,LNDAGRNOWC01,2019,9999999.0
REGION1,LNDAGRNOWC01,2020,9999999.0
REGION1,LNDAGRNOWC01,2021,9999999.0
REGION1,LNDAGRNOWC01,2022,9999999.0
REGION1,LNDAGRNOWC01,2023,9999999.0
REGION1,LNDAGRNOWC01,2024,9999999.0
REGION1,LNDAGRNOWC01,2025,9999999.0
REGION1,LNDAGRNOWC01,2026,9999999.0
REGION1,LNDAGRNOWC01,2027,9999999.0
REGION1,LNDAGRNOWC01,2028,9999999.0
REGION1,LNDAGRNOWC01,2029,9999999.0
REGION1,LNDAGRNOWC01,2030,9999999.0
REGION1,LNDAGRNOWC02,2016,9999999.0
REGION1,LNDAGRNOWC02,2017,9999999.0
REGION1,LNDAGRNOWC02,2018,9999999.0
REGION1,LNDAGRNOWC02,2019,9999999.0
REGION1,LNDAGRNOWC02,2020,9999999.0
REGION1,LNDAGRNOWC02,2021,9999999.0
REGION1,LNDAGRNOWC02,2022,9999999.0
REGION1,LNDAGRNOWC02,2023,9999999.0
REGION1,LNDAGRNOWC02,2024,9999999.0
REGION1,LNDAGRNOWC02,2025,9999999.0
REGION1,LNDAGRNOWC02,2026,9999999.0
REGION1,LNDAGRNOWC02,2027,9999999.0
REGION1,LNDAGRNOWC02,2028,9999999.0
REGION1,LNDAGRNOWC02,2029,9999999.0
REGION1,LNDAGRNOWC02,2030,9999999.0
REGION1,LNDAGRRRDC01,2016,9999999.0
REGION1,LNDAGRRRDC01,2017,9999999.0
REGION1,LNDAGRRRDC01,2018,9999999.0
REGION1,LNDAGRRRDC01,2019,9999999.0
REGION1,LNDAGRRRDC01,2020,9999999.0
REGION1,LNDAGRRRDC01,2021,9999999.0
REGION1,LNDAGRRRDC01,2022,9999999.0
REGION1,LNDAGRRRDC01,2023,9999999.0
REGION1,LNDAGRRRDC01,2024,9999999.0
REGION1,LNDAGRRRDC01,2025,9999999.0
REGION1,LNDAGRRRDC01,2026,9999999.0
REGION1,LNDAGRRRDC01,2027,9999999.0
REGION1,LNDAGRRRDC01,2028,9999999.0
REGION1,LNDAGRRRDC01,2029,9999999.0
REGION1,LNDAGRRRDC01,2030,9999999.0
REGION1,LNDAGRRRDC02,2016,9999999.0
REGION1,LNDAGRRRDC02,2017,9999999.0
REGION1,LNDAGRRRDC02,2018,9999999.0
REGION1,LNDAGRRRDC02,2019,9999999.0
REGION1,LNDAGRRRDC02,2020,9999999.0
REGION1,LNDAGRRRDC02,2021,9999999.0
REGION1,LNDAGRRRDC02,2022,9999999.0
REGION1,LNDAGRRRDC02,2023,9999999.0
REGION1,LNDAGRRRDC02,2024,9999999.0
REGION1,LNDAGRRRDC02,2025,9999999.0
REGION1,LNDAGRRRDC02,2026,9999999.0
REGION1,LNDAGRRRDC02,2027,9999999.0
REGION1,LNDAGRRRDC02,2028,9999999.0
REGION1,LNDAGRRRDC02,2029,9999999.0
REGION1,LNDAGRRRDC02,2030,9999999.0
REGION1,LNDAGRSOCC01,2016,9999999.0
REGION1,LNDAGRSOCC01,2017,9999999.0
REGION1,LNDAGRSOCC01,2018,9999999.0
REGION1,LNDAGRSOCC01,2019,9999999.0
REGION1,LNDAGRSOCC01,2020,9999999.0
REGION1,LNDAGRSOCC01,2021,9999999.0
REGION1,LNDAGRSOCC01,2022,9999999.0
REGION1,LNDAGRSOCC01,2023,9999999.0
REGION1,LNDAGRSOCC01,2024,9999999.0
REGION1,LNDAGRSOCC01,2025,9999999.0
REGION1,LNDAGRSOCC01,2026,9999999.0
REGION1,LNDAGRSOCC01,2027,9999999.0
REGION1,LNDAGRSOCC01,2028,9999999.0
REGION1,LNDAGRSOCC01,2029,9999999.0
REGION1,LNDAGRSOCC01,2030,9999999.0
REGION1,LNDAGRSOCC02,2016,9999999.0
REGION1,LNDAGRSOCC02,2017,9999999.0
REGION1,LNDAGRSOCC02,2018,9999999.0
REGION1,LNDAGRSOCC02,2019,9999999.0
REGION1,LNDAGRSOCC02,2020,9999999.0
REGION1,LNDAGRSOCC02,2021,9999999.0
REGION1,LNDAGRSOCC02,2022,9999999.0
REGION1,LNDAGRSOCC02,2023,9999999.0
REGION1,LNDAGRSOCC02,2024,9999999.0
REGION1,LNDAGRSOCC02,2025,9999999.0
REGION1,LNDAGRSOCC02,2026,9999999.0
REGION1,LNDAGRSOCC02,2027,9999999.0
REGION1,LNDAGRSOCC02,2028,9999999.0
REGION1,LNDAGRSOCC02,2029,9999999.0
REGION1,LNDAGRSOCC02,2030,9999999.0
REGION1,LNDAGRSOCC03,2016,9999999.0
REGION1,LNDAGRSOCC03,2017,9999999.0
REGION1,LNDAGRSOCC03,2018,9999999.0
REGION1,LNDAGRSOCC03,2019,9999999.0
REGION1,LNDAGRSOCC03,2020,9999999.0
REGION1,LNDAGRSOCC03,2021,9999999.0
REGION1,LNDAGRSOCC03,2022,9999999.0
REGION1,LNDAGRSOCC03,2023,9999999.0
REGION1,LNDAGRSOCC03,2024,9999999.0
REGION1,LNDAGRSOCC03,2025,9999999.0
REGION1,LNDAGRSOCC03,2026,9999999.0
REGION1,LNDAGRSOCC03,2027,9999999.0
REGION1,LNDAGRSOCC03,2028,9999999.0
REGION1,LNDAGRSOCC03,2029,9999999.0
REGION1,LNDAGRSOCC03,2030,9999999.0
REGION1,LNDAGRSOEC01,2016,9999999.0
REGION1,LNDAGRSOEC01,2017,9999999.0
REGION1,LNDAGRSOEC01,2018,9999999.0
REGION1,LNDAGRSOEC01,2019,9999999.0
REGION1,LNDAGRSOEC01,2020,9999999.0
REGION1,LNDAGRSOEC01,2021,9999999.0
REGION1,LNDAGRSOEC01,2022,9999999.0
REGION1,LNDAGRSOEC01,2023,9999999.0
REGION1,LNDAGRSOEC01,2024,9999999.0
REGION1,LNDAGRSOEC01,2025,9999999.0
REGION1,LNDAGRSOEC01,2026,9999999.0
REGION1,LNDAGRSOEC01,2027,9999999.0
REGION1,LNDAGRSOEC01,2028,9999999.0
REGION1,LNDAGRSOEC01,2029,9999999.0
REGION1,LNDAGRSOEC01,2030,9999999.0
REGION1,LNDAGRSOEC02,2016,9999999.0
REGION1,LNDAGRSOEC02,2017,9999999.0
REGION1,LNDAGRSOEC02,2018,9999999.0
REGION1,LNDAGRSOEC02,2019,9999999.0
REGION1,LNDAGRSOEC02,2020,9999999.0
REGION1,LNDAGRSOEC02,2021,9999999.0
REGION1,LNDAGRSOEC02,2022,9999999.0
REGION1,LNDAGRSOEC02,2023,9999999.0
REGION1,LNDAGRSOEC02,2024,9999999.0
REGION1,LNDAGRSOEC02,2025,9999999.0
REGION1,LNDAGRSOEC02,2026,9999999.0
REGION1,LNDAGRSOEC02,2027,9999999.0
REGION1,LNDAGRSOEC02,2028,9999999.0
REGION1,LNDAGRSOEC02,2029,9999999.0
REGION1,LNDAGRSOEC02,2030,9999999.0
REGION1,LNDBARMRD,2016,9999999.0
REGION1,LNDBARMRD,2017,9999999.0
REGION1,LNDBARMRD,2018,9999999.0
REGION1,LNDBARMRD,2019,9999999.0
REGION1,LNDBARMRD,2020,9999999.0
REGION1,LNDBARMRD,2021,9999999.0
REGION1,LNDBARMRD,2022,9999999.0
REGION1,LNDBARMRD,2023,9999999.0
REGION1,LNDBARMRD,2024,9999999.0
REGION1,LNDBARMRD,2025,9999999.0
REGION1,LNDBARMRD,2026,9999999.0
REGION1,LNDBARMRD,2027,9999999.0
REGION1,LNDBARMRD,2028,9999999.0
REGION1,LNDBARMRD,2029,9999999.0
REGION1,LNDBARMRD,2030,9999999.0
REGION1,LNDBARNOC,2016,9999999.0
REGION1,LNDBARNOC,2017,9999999.0
REGION1,LNDBARNOC,2018,9999999.0
REGION1,LNDBARNOC,2019,9999999.0
REGION1,LNDBARNOC,2020,9999999.0
REGION1,LNDBARNOC,2021,9999999.0
REGION1,LNDBARNOC,2022,9999999.0
REGION1,LNDBARNOC,2023,9999999.0
REGION1,LNDBARNOC,2024,9999999.0
REGION1,LNDBARNOC,2025,9999999.0
REGION1,LNDBARNOC,2026,9999999.0
REGION1,LNDBARNOC,2027,9999999.0
REGION1,LNDBARNOC,2028,9999999.0
REGION1,LNDBARNOC,2029,9999999.0
REGION1,LNDBARNOC,2030,9999999.0
REGION1,LNDBARNOE,2016,9999999.0
REGION1,LNDBARNOE,2017,9999999.0
REGION1,LNDBARNOE,2018,9999999.0
REGION1,LNDBARNOE,2019,9999999.0
REGION1,LNDBARNOE,2020,9999999.0
REGION1,LNDBARNOE,2021,9999999.0
REGION1,LNDBARNOE,2022,9999999.0
REGION1,LNDBARNOE,2023,9999999.0
REGION1,LNDBARNOE,2024,9999999.0
REGION1,LNDBARNOE,2025,9999999.0
REGION1,LNDBARNOE,2026,9999999.0
REGION1,LNDBARNOE,2027,9999999.0
REGION1,LNDBARNOE,2028,9999999.0
REGION1,LNDBARNOE,2029,9999999.0
REGION1,LNDBARNOE,2030,9999999.0
REGION1,LNDBARNOW,2016,9999999.0
REGION1,LNDBARNOW,2017,9999999.0
REGION1,LNDBARNOW,2018,9999999.0
REGION1,LNDBARNOW,2019,9999999.0
REGION1,LNDBARNOW,2020,9999999.0
REGION1,LNDBARNOW,2021,9999999.0
REGION1,LNDBARNOW,2022,9999999.0
REGION1,LNDBARNOW,2023,9999999.0
REGION1,LNDBARNOW,2024,9999999.0
REGION1,LNDBARNOW,2025,9999999.0
REGION1,LNDBARNOW,2026,9999999.0
REGION1,LNDBARNOW,2027,9999999.0
REGION1,LNDBARNOW,2028,9999999.0
REGION1,LNDBARNOW,2029,9999999.0
REGION1,LNDBARNOW,2030,9999999.0
REGION1,LNDBARRRD,2016,9999999.0
REGION1,LNDBARRRD,2017,9999999.0
REGION1,LNDBARRRD,2018,9999999.0
REGION1,LNDBARRRD,2019,9999999.0
REGION1,LNDBARRRD,2020,9999999.0
REGION1,LNDBARRRD,2021,9999999.0
REGION1,LNDBARRRD,2022,9999999.0
REGION1,LNDBARRRD,2023,9999999.0
REGION1,LNDBARRRD,2024,9999999.0
REGION1,LNDBARRRD,2025,9999999.0
REGION1,LNDBARRRD,2026,9999999.0
REGION1,LNDBARRRD,2027,9999999.0
REGION1,LNDBARRRD,2028,9999999.0
REGION1,LNDBARRRD,2029,9999999.0
REGION1,LNDBARRRD,2030,9999999.0
REGION1,LNDBARSOC,2016,9999999.0
REGION1,LNDBARSOC,2017,9999999.0
REGION1,LNDBARSOC,2018,9999999.0
REGION1,LNDBARSOC,2019,9999999.0
REGION1,LNDBARSOC,2020,9999999.0
REGION1,LNDBARSOC,2021,9999999.0
REGION1,LNDBARSOC,2022,9999999.0
REGION1,LNDBARSOC,2023,9999999.0
REGION1,LNDBARSOC,2024,9999999.0
REGION1,LNDBARSOC,2025,9999999.0
REGION1,LNDBARSOC,2026,9999999.0
REGION1,LNDBARSOC,2027,9999999.0
REGION1,LNDBARSOC,2028,9999999.0
REGION1,LNDBARSOC,2029,9999999.0
REGION1,LNDBARSOC,2030,9999999.0
REGION1,LNDBARSOE,2016,9999999.0
REGION1,LNDBARSOE,2017,9999999.0
REGION1,LNDBARSOE,2018,9999999.0
REGION1,LNDBARSOE,2019,9999999.0
REGION1,LNDBARSOE,2020,9999999.0
REGION1,LNDBARSOE,2021,9999999.0
REGION1,LNDBARSOE,2022,9999999.0
REGION1,LNDBARSOE,2023,9999999.0
REGION1,LNDBARSOE,2024,9999999.0
REGION1,LNDBARSOE,2025,9999999.0
REGION1,LNDBARSOE,2026,9999999.0
REGION1,LNDBARSOE,2027,9999999.0
REGION1,LNDBARSOE,2028,9999999.0
REGION1,LNDBARSOE,2029,9999999.0
REGION1,LNDBARSOE,2030,9999999.0
REGION1,LNDBLTMRD,2016,9999999.0
REGION1,LNDBLTMRD,2017,9999999.0
REGION1,LNDBLTMRD,2018,9999999.0
REGION1,LNDBLTMRD,2019,9999999.0
REGION1,LNDBLTMRD,2020,9999999.0
REGION1,LNDBLTMRD,2021,9999999.0
REGION1,LNDBLTMRD,2022,9999999.0
REGION1,LNDBLTMRD,2023,9999999.0
REGION1,LNDBLTMRD,2024,9999999.0
REGION1,LNDBLTMRD,2025,9999999.0
REGION1,LNDBLTMRD,2026,9999999.0
REGION1,LNDBLTMRD,2027,9999999.0
REGION1,LNDBLTMRD,2028,9999999.0
REGION1,LNDBLTMRD,2029,9999999.0
REGION1,LNDBLTMRD,2030,9999999.0
REGION1,LNDBLTNOC,2016,9999999.0
REGION1,LNDBLTNOC,2017,9999999.0
REGION1,LNDBLTNOC,2018,9999999.0
REGION1,LNDBLTNOC,2019,9999999.0
REGION1,LNDBLTNOC,2020,9999999.0
REGION1,LNDBLTNOC,2021,9999999.0
REGION1,LNDBLTNOC,2022,9999999.0
REGION1,LNDBLTNOC,2023,9999999.0
REGION1,LNDBLTNOC,2024,9999999.0
REGION1,LNDBLTNOC,2025,9999999.0
REGION1,LNDBLTNOC,2026,9999999.0
REGION1,LNDBLTNOC,2027,9999999.0
REGION1,LNDBLTNOC,2028,9999999.0
REGION1,LNDBLTNOC,2029,9999999.0
REGION1,LNDBLTNOC,2030,9999999.0
REGION1,LNDBLTNOE,2016,9999999.0
REGION1,LNDBLTNOE,2017,9999999.0
REGION1,LNDBLTNOE,2018,9999999.0
REGION1,LNDBLTNOE,2019,9999999.0
REGION1,LNDBLTNOE,2020,9999999.0
REGION1,LNDBLTNOE,2021,9999999.0
REGION1,LNDBLTNOE,2022,9999999.0
REGION1,LNDBLTNOE,2023,9999999.0
REGION1,LNDBLTNOE,2024,9999999.0
REGION1,LNDBLTNOE,2025,9999999.0
REGION1,LNDBLTNOE,2026,9999999.0
REGION1,LNDBLTNOE,2027,9999999.0
REGION1,LNDBLTNOE,2028,9999999.0
REGION1,LNDBLTNOE,2029,9999999.0
REGION1,LNDBLTNOE,2030,9999999.0
REGION1,LNDBLTNOW,2016,9999999.0
REGION1,LNDBLTNOW,2017,9999999.0
REGION1,LNDBLTNOW,2018,9999999.0
REGION1,LNDBLTNOW,2019,9999999.0
REGION1,LNDBLTNOW,2020,9999999.0
REGION1,LNDBLTNOW,2021,9999999.0
REGION1,LNDBLTNOW,2022,9999999.0
REGION1,LNDBLTNOW,2023,9999999.0
REGION1,LNDBLTNOW,2024,9999999.0
REGION1,LNDBLTNOW,2025,9999999.0
REGION1,LNDBLTNOW,2026,9999999.0
REGION1,LNDBLTNOW,2027,9999999.0
REGION1,LNDBLTNOW,2028,9999999.0
REGION1,LNDBLTNOW,2029,9999999.0
REGION1,LNDBLTNOW,2030,9999999.0
REGION1,LNDBLTRRD,2016,9999999.0
REGION1,LNDBLTRRD,2017,9999999.0
REGION1,LNDBLTRRD,2018,9999999.0
REGION1,LNDBLTRRD,2019,9999999.0
REGION1,LNDBLTRRD,2020,9999999.0
REGION1,LNDBLTRRD,2021,9999999.0
REGION1,LNDBLTRRD,2022,9999999.0
REGION1,LNDBLTRRD,2023,9999999.0
REGION1,LNDBLTRRD,2024,9999999.0
REGION1,LNDBLTRRD,2025,9999999.0
REGION1,LNDBLTRRD,2026,9999999.0
REGION1,LNDBLTRRD,2027,9999999.0
REGION1,LNDBLTRRD,2028,9999999.0
REGION1,LNDBLTRRD,2029,9999999.0
REGION1,LNDBLTRRD,2030,9999999.0
REGION1,LNDBLTSOC,2016,9999999.0
REGION1,LNDBLTSOC,2017,9999999.0
REGION1,LNDBLTSOC,2018,9999999.0
REGION1,LNDBLTSOC,2019,9999999.0
REGION1,LNDBLTSOC,2020,9999999.0
REGION1,LNDBLTSOC,2021,9999999.0
REGION1,LNDBLTSOC,2022,9999999.0
REGION1,LNDBLTSOC,2023,9999999.0
REGION1,LNDBLTSOC,2024,9999999.0
REGION1,LNDBLTSOC,2025,9999999.0
REGION1,LNDBLTSOC,2026,9999999.0
REGION1,LNDBLTSOC,2027,9999999.0
REGION1,LNDBLTSOC,2028,9999999.0
REGION1,LNDBLTSOC,2029,9999999.0
REGION1,LNDBLTSOC,2030,9999999.0
REGION1,LNDBLTSOE,2016,9999999.0
REGION1,LNDBLTSOE,2017,9999999.0
REGION1,LNDBLTSOE,2018,9999999.0
REGION1,LNDBLTSOE,2019,9999999.0
REGION1,LNDBLTSOE,2020,9999999.0
REGION1,LNDBLTSOE,2021,9999999.0
REGION1,LNDBLTSOE,2022,9999999.0
REGION1,LNDBLTSOE,2023,9999999.0
REGION1,LNDBLTSOE,2024,9999999.0
REGION1,LNDBLTSOE,2025,9999999.0
REGION1,LNDBLTSOE,2026,9999999.0
REGION1,LNDBLTSOE,2027,9999999.0
REGION1,LNDBLTSOE,2028,9999999.0
REGION1,LNDBLTSOE,2029,9999999.0
REGION1,LNDBLTSOE,2030,9999999.0
REGION1,LNDCP01HIMRD,2016,0.1063
REGION1,LNDCP01HIMRD,2017,0.0993
REGION1,LNDCP01HIMRD,2018,0.0922
REGION1,LNDCP01HIMRD,2019,0.0851
REGION1,LNDCP01HIMRD,2020,0.078
REGION1,LNDCP01HIMRD,2021,0.0709
REGION1,LNDCP01HIMRD,2022,0.0638
REGION1,LNDCP01HIMRD,2023,0.0567
REGION1,LNDCP01HIMRD,2024,0.0496
REGION1,LNDCP01HIMRD,2025,0.0425
REGION1,LNDCP01HIMRD,2026,0.0354
REGION1,LNDCP01HIMRD,2027,0.0284
REGION1,LNDCP01HIMRD,2028,0.0213
REGION1,LNDCP01HIMRD,2029,0.0142
REGION1,LNDCP01HIMRD,2030,0.0071
REGION1,LNDCP01HINOC,2016,0.1154
REGION1,LNDCP01HINOC,2017,0.1077
REGION1,LNDCP01HINOC,2018,0.1
REGION1,LNDCP01HINOC,2019,0.0924
REGION1,LNDCP01HINOC,2020,0.0847
REGION1,LNDCP01HINOC,2021,0.077
REGION1,LNDCP01HINOC,2022,0.0693
REGION1,LNDCP01HINOC,2023,0.0616
REGION1,LNDCP01HINOC,2024,0.0539
REGION1,LNDCP01HINOC,2025,0.0462
REGION1,LNDCP01HINOC,2026,0.0385
REGION1,LNDCP01HINOC,2027,0.0308
REGION1,LNDCP01HINOC,2028,0.0231
REGION1,LNDCP01HINOC,2029,0.0154
REGION1,LNDCP01HINOC,2030,0.0077
REGION1,LNDCP01HINOE,2016,0.1042
REGION1,LNDCP01HINOE,2017,0.0972
REGION1,LNDCP01HINOE,2018,0.0903
REGION1,LNDCP01HINOE,2019,0.0833
REGION1,LNDCP01HINOE,2020,0.0764
REGION1,LNDCP01HINOE,2021,0.0694
REGION1,LNDCP01HINOE,2022,0.0625
REGION1,LNDCP01HINOE,2023,0.0556
REGION1,LNDCP01HINOE,2024,0.0486
REGION1,LNDCP01HINOE,2025,0.0417
REGION1,LNDCP01HINOE,2026,0.0347
REGION1,LNDCP01HINOE,2027,0.0278
REGION1,LNDCP01HINOE,2028,0.0208
REGION1,LNDCP01HINOE,2029,0.0139
REGION1,LNDCP01HINOE,2030,0.0069
REGION1,LNDCP01HINOW,2016,0.137
REGION1,LNDCP01HINOW,2017,0.1279
REGION1,LNDCP01HINOW,2018,0.1187
REGION1,LNDCP01HINOW,2019,0.1096
REGION1,LNDCP01HINOW,2020,0.1005
REGION1,LNDCP01HINOW,2021,0.0913
REGION1,LNDCP01HINOW,2022,0.0822
REGION1,LNDCP01HINOW,2023,0.0731
REGION1,LNDCP01HINOW,2024,0.0639
REGION1,LNDCP01HINOW,2025,0.0548
REGION1,LNDCP01HINOW,2026,0.0457
REGION1,LNDCP01HINOW,2027,0.0365
REGION1,LNDCP01HINOW,2028,0.0274
REGION1,LNDCP01HINOW,2029,0.0183
REGION1,LNDCP01HINOW,2030,0.0091
REGION1,LNDCP01HIRRD,2016,0.0585
REGION1,LNDCP01HIRRD,2017,0.0546
REGION1,LNDCP01HIRRD,2018,0.0507
REGION1,LNDCP01HIRRD,2019,0.0468
REGION1,LNDCP01HIRRD,2020,0.0429
REGION1,LNDCP01HIRRD,2021,0.039
REGION1,LNDCP01HIRRD,2022,0.0351
REGION1,LNDCP01HIRRD,2023,0.0312
REGION1,LNDCP01HIRRD,2024,0.0273
REGION1,LNDCP01HIRRD,2025,0.0234
REGION1,LNDCP01HIRRD,2026,0.0195
REGION1,LNDCP01HIRRD,2027,0.0156
REGION1,LNDCP01HIRRD,2028,0.0117
REGION1,LNDCP01HIRRD,2029,0.0078
REGION1,LNDCP01HIRRD,2030,0.0039
REGION1,LNDCP01HISOC,2016,0.2042
REGION1,LNDCP01HISOC,2017,0.1906
REGION1,LNDCP01HISOC,2018,0.177
REGION1,LNDCP01HISOC,2019,0.1634
REGION1,LNDCP01HISOC,2020,0.1497
REGION1,LNDCP01HISOC,2021,0.1361
REGION1,LNDCP01HISOC,2022,0.1225
REGION1,LNDCP01HISOC,2023,0.1089
REGION1,LNDCP01HISOC,2024,0.0953
REGION1,LNDCP01HISOC,2025,0.0817
REGION1,LNDCP01HISOC,2026,0.0681
REGION1,LNDCP01HISOC,2027,0.0545
REGION1,LNDCP01HISOC,2028,0.0408
REGION1,LNDCP01HISOC,2029,0.0272
REGION1,LNDCP01HISOC,2030,0.0136
REGION1,LNDCP01HISOE,2016,0.1139
REGION1,LNDCP01HISOE,2017,0.1063
REGION1,LNDCP01HISOE,2018,0.0987
REGION1,LNDCP01HISOE,2019,0.0911
REGION1,LNDCP01HISOE,2020,0.0835
REGION1,LNDCP01HISOE,2021,0.0759
REGION1,LNDCP01HISOE,2022,0.0683
REGION1,LNDCP01HISOE,2023,0.0607
REGION1,LNDCP01HISOE,2024,0.0531
REGION1,LNDCP01HISOE,2025,0.0455
REGION1,LNDCP01HISOE,2026,0.038
REGION1,LNDCP01HISOE,2027,0.0304
REGION1,LNDCP01HISOE,2028,0.0228
REGION1,LNDCP01HISOE,2029,0.0152
REGION1,LNDCP01HISOE,2030,0.0076
REGION1,LNDCP01HRMRD,2016,0.1386
REGION1,LNDCP01HRMRD,2017,0.1293
REGION1,LNDCP01HRMRD,2018,0.1201
REGION1,LNDCP01HRMRD,2019,0.1108
REGION1,LNDCP01HRMRD,2020,0.1016
REGION1,LNDCP01HRMRD,2021,0.0924
REGION1,LNDCP01HRMRD,2022,0.0831
REGION1,LNDCP01HRMRD,2023,0.0739
REGION1,LNDCP01HRMRD,2024,0.0647
REGION1,LNDCP01HRMRD,2025,0.0554
REGION1,LNDCP01HRMRD,2026,0.0462
REGION1,LNDCP01HRMRD,2027,0.0369
REGION1,LNDCP01HRMRD,2028,0.0277
REGION1,LNDCP01HRMRD,2029,0.0185
REGION1,LNDCP01HRMRD,2030,0.0092
REGION1,LNDCP01HRNOC,2016,0.1504
REGION1,LNDCP01HRNOC,2017,0.1404
REGION1,LNDCP01HRNOC,2018,0.5518
REGION1,LNDCP01HRNOC,2019,0.9537
REGION1,LNDCP01HRNOC,2020,1.4437
REGION1,LNDCP01HRNOC,2021,1.9235
REGION1,LNDCP01HRNOC,2022,2.4327
REGION1,LNDCP01HRNOC,2023,2.8903
REGION1,LNDCP01HRNOC,2024,3.3481
REGION1,LNDCP01HRNOC,2025,3.7895
REGION1,LNDCP01HRNOC,2026,4.1985
REGION1,LNDCP01HRNOC,2027,4.6096
REGION1,LNDCP01HRNOC,2028,5.0242
REGION1,LNDCP01HRNOC,2029,5.426
REGION1,LNDCP01HRNOC,2030,5.7587
REGION1,LNDCP01HRNOE,2016,0.1357
REGION1,LNDCP01HRNOE,2017,0.1267
REGION1,LNDCP01HRNOE,2018,0.1176
REGION1,LNDCP01HRNOE,2019,0.1086
REGION1,LNDCP01HRNOE,2020,0.0995
REGION1,LNDCP01HRNOE,2021,0.0905
REGION1,LNDCP01HRNOE,2022,0.0814
REGION1,LNDCP01HRNOE,2023,0.0724
REGION1,LNDCP01HRNOE,2024,0.0633
REGION1,LNDCP01HRNOE,2025,0.0543
REGION1,LNDCP01HRNOE,2026,0.0452
REGION1,LNDCP01HRNOE,2027,0.0362
REGION1,LNDCP01HRNOE,2028,0.0271
REGION1,LNDCP01HRNOE,2029,0.0181
REGION1,LNDCP01HRNOE,2030,0.009
REGION1,LNDCP01HRNOW,2016,0.1785
REGION1,LNDCP01HRNOW,2017,0.1666
REGION1,LNDCP01HRNOW,2018,0.1547
REGION1,LNDCP01HRNOW,2019,0.1428
REGION1,LNDCP01HRNOW,2020,0.1309
REGION1,LNDCP01HRNOW,2021,0.119
REGION1,LNDCP01HRNOW,2022,0.1071
REGION1,LNDCP01HRNOW,2023,0.0952
REGION1,LNDCP01HRNOW,2024,0.0833
REGION1,LNDCP01HRNOW,2025,0.0714
REGION1,LNDCP01HRNOW,2026,0.0595
REGION1,LNDCP01HRNOW,2027,0.0476
REGION1,LNDCP01HRNOW,2028,0.0357
REGION1,LNDCP01HRNOW,2029,0.0238
REGION1,LNDCP01HRNOW,2030,0.0119
