r,t,f,y,ProductionByTechnologyAnnual
REGION1,PWRCOAA01,ELCA01,2023,75.166
REGION1,PWRCOAA01,ELCA01,2024,77.5313
REGION1,PWRCOAA01,ELCA01,2025,79.8964
REGION1,PWRCOAA01,ELCA01,2026,82.2616
REGION1,PWRCOAA01,ELCA01,2027,84.6268
REGION1,PWRCOAA01,ELCA01,2028,86.992
REGION1,PWRCOAA01,ELCA01,2029,89.3573
REGION1,PWRCOAA01,ELCA01,2030,91.7225
REGION1,PWRCOAA01,ELCA01,2031,94.0876
REGION1,PWRCOAA01,ELCA01,2032,96.4528
REGION1,PWRCOAA01,ELCA01,2033,98.818
REGION1,PWRCOAA01,ELCA01,2034,35.478
REGION1,PWRCOAA01,ELCA01,2035,37.8432
REGION1,PWRCOAA01,ELCA01,2036,40.2084
REGION1,PWRCOAA01,ELCA01,2037,42.5736
REGION1,PWRCOAA01,ELCA01,2038,44.9388
REGION1,PWRCOAA01,ELCA01,2039,47.304
REGION1,PWRCOAA01,ELCA01,2040,49.6692
REGION1,PWRCOAA01,ELCA01,2041,52.0344
REGION1,PWRCOAA01,ELCA01,2042,54.3996
REGION1,PWRCOAA01,ELCA01,2043,56.7648
REGION1,PWRCOAA01,ELCA01,2044,59.13
REGION1,PWRCOAA01,ELCA01,2045,61.4952
REGION1,PWRCOAA01,ELCA01,2046,63.8604
REGION1,PWRCOAA01,ELCA01,2047,66.2256
REGION1,PWRCOAA01,ELCA01,2048,68.5908
REGION1,PWRCOAA01,ELCA01,2049,70.956
REGION1,PWRCOAA01,ELCA01,2050,70.956
REGION1,PWRCOAE01,CALTAGCOA,2017,1.4964
REGION1,PWRCOAE01,CALTAGCOA,2018,1.4964
REGION1,PWRCOAE01,CALTAGCOA,2019,1.4964
REGION1,PWRCOAE01,CALTAGCOA,2020,1.4964
REGION1,PWRCOAE01,CALTAGCOA,2021,1.4964
REGION1,PWRCOAE01,CALTAGCOA,2022,3.7985
REGION1,PWRCOAE01,CALTAGCOA,2023,6.1006
REGION1,PWRCOAE01,CALTAGCOA,2024,8.4027
REGION1,PWRCOAE01,CALTAGCOA,2025,10.7049
REGION1,PWRCOAE01,CALTAGCOA,2026,13.007
REGION1,PWRCOAE01,CALTAGCOA,2027,15.3091
REGION1,PWRCOAE01,CALTAGCOA,2028,17.6113
REGION1,PWRCOAE01,CALTAGCOA,2029,19.9134
REGION1,PWRCOAE01,CALTAGCOA,2030,22.2155
REGION1,PWRCOAE01,CALTAGCOA,2031,24.5176
REGION1,PWRCOAE01,CALTAGCOA,2032,24.5637
REGION1,PWRCOAE01,CALTAGCOA,2033,26.8658
REGION1,PWRCOAE01,CALTAGCOA,2034,29.1679
REGION1,PWRCOAE01,CALTAGCOA,2035,31.4701
REGION1,PWRCOAE01,CALTAGCOA,2036,33.7722
REGION1,PWRCOAE01,CALTAGCOA,2037,36.0743
REGION1,PWRCOAE01,CALTAGCOA,2038,38.3765
REGION1,PWRCOAE01,CALTAGCOA,2039,40.6786
REGION1,PWRCOAE01,CALTAGCOA,2040,42.9807
REGION1,PWRCOAE01,CALTAGCOA,2041,45.2828
REGION1,PWRCOAE01,CALTAGCOA,2042,47.585
REGION1,PWRCOAE01,CALTAGCOA,2043,49.8871
REGION1,PWRCOAE01,CALTAGCOA,2044,52.1892
REGION1,PWRCOAE01,CALTAGCOA,2045,54.4914
REGION1,PWRCOAE01,CALTAGCOA,2046,56.7935
REGION1,PWRCOAE01,CALTAGCOA,2047,59.0956
REGION1,PWRCOAE01,CALTAGCOA,2048,61.3977
REGION1,PWRCOAE01,CALTAGCOA,2049,63.6999
REGION1,PWRCOAE01,CALTAGCOA,2050,66.002
REGION1,PWRCOAE01,ELCE01,2017,1.4964
REGION1,PWRCOAE01,ELCE01,2018,1.4964
REGION1,PWRCOAE01,ELCE01,2019,1.4964
REGION1,PWRCOAE01,ELCE01,2020,1.4964
REGION1,PWRCOAE01,ELCE01,2021,1.4964
REGION1,PWRCOAE01,ELCE01,2022,3.7985
REGION1,PWRCOAE01,ELCE01,2023,6.1006
REGION1,PWRCOAE01,ELCE01,2024,8.4027
REGION1,PWRCOAE01,ELCE01,2025,10.7049
REGION1,PWRCOAE01,ELCE01,2026,13.007
REGION1,PWRCOAE01,ELCE01,2027,15.3091
REGION1,PWRCOAE01,ELCE01,2028,17.6113
REGION1,PWRCOAE01,ELCE01,2029,19.9134
REGION1,PWRCOAE01,ELCE01,2030,22.2155
REGION1,PWRCOAE01,ELCE01,2031,24.5176
REGION1,PWRCOAE01,ELCE01,2032,24.5637
REGION1,PWRCOAE01,ELCE01,2033,26.8658
REGION1,PWRCOAE01,ELCE01,2034,29.1679
REGION1,PWRCOAE01,ELCE01,2035,31.4701
REGION1,PWRCOAE01,ELCE01,2036,33.7722
REGION1,PWRCOAE01,ELCE01,2037,36.0743
REGION1,PWRCOAE01,ELCE01,2038,38.3765
REGION1,PWRCOAE01,ELCE01,2039,40.6786
REGION1,PWRCOAE01,ELCE01,2040,42.9807
REGION1,PWRCOAE01,ELCE01,2041,45.2828
REGION1,PWRCOAE01,ELCE01,2042,47.585
REGION1,PWRCOAE01,ELCE01,2043,49.8871
REGION1,PWRCOAE01,ELCE01,2044,52.1892
REGION1,PWRCOAE01,ELCE01,2045,54.4914
REGION1,PWRCOAE01,ELCE01,2046,56.7935
REGION1,PWRCOAE01,ELCE01,2047,59.0956
REGION1,PWRCOAE01,ELCE01,2048,61.3977
REGION1,PWRCOAE01,ELCE01,2049,63.6999
REGION1,PWRCOAE01,ELCE01,2050,66.002
REGION1,PWRCOAF01,CALTAGCOA,2017,61.4952
REGION1,PWRCOAF01,CALTAGCOA,2018,37.7184
REGION1,PWRCOAF01,CALTAGCOA,2019,30.8383
REGION1,PWRCOAF01,CALTAGCOA,2020,64.5463
REGION1,PWRCOAF01,CALTAGCOA,2021,56.2681
REGION1,PWRCOAF01,CALTAGCOA,2022,56.2681
REGION1,PWRCOAF01,CALTAGCOA,2023,56.2681
REGION1,PWRCOAF01,CALTAGCOA,2024,60.9985
REGION1,PWRCOAF01,CALTAGCOA,2025,57.4507
REGION1,PWRCOAF01,CALTAGCOA,2026,58.0554
REGION1,PWRCOAF01,CALTAGCOA,2027,62.7858
REGION1,PWRCOAF01,CALTAGCOA,2028,67.5162
REGION1,PWRCOAF01,CALTAGCOA,2029,72.2466
REGION1,PWRCOAF01,CALTAGCOA,2030,60.4206
REGION1,PWRCOAF01,CALTAGCOA,2031,65.151
REGION1,PWRCOAF01,CALTAGCOA,2032,69.8814
REGION1,PWRCOAF01,CALTAGCOA,2033,74.6118
REGION1,PWRCOAF01,CALTAGCOA,2034,79.3422
REGION1,PWRCOAF01,CALTAGCOA,2035,84.0726
REGION1,PWRCOAF01,CALTAGCOA,2036,88.803
REGION1,PWRCOAF01,CALTAGCOA,2037,93.5334
REGION1,PWRCOAF01,CALTAGCOA,2038,98.2638
REGION1,PWRCOAF01,CALTAGCOA,2039,102.9942
REGION1,PWRCOAF01,CALTAGCOA,2040,107.7246
REGION1,PWRCOAF01,CALTAGCOA,2041,112.455
REGION1,PWRCOAF01,CALTAGCOA,2042,117.1854
REGION1,PWRCOAF01,CALTAGCOA,2043,121.9158
REGION1,PWRCOAF01,CALTAGCOA,2044,126.6462
REGION1,PWRCOAF01,CALTAGCOA,2045,131.3766
REGION1,PWRCOAF01,CALTAGCOA,2046,136.107
REGION1,PWRCOAF01,CALTAGCOA,2047,140.8374
REGION1,PWRCOAF01,CALTAGCOA,2048,145.5678
REGION1,PWRCOAF01,CALTAGCOA,2049,147.2471
REGION1,PWRCOAF01,CALTAGCOA,2050,151.9775
REGION1,PWRCOAF01,ELCF01,2017,61.4952
REGION1,PWRCOAF01,ELCF01,2018,37.7184
REGION1,PWRCOAF01,ELCF01,2019,30.8383
REGION1,PWRCOAF01,ELCF01,2020,64.5463
REGION1,PWRCOAF01,ELCF01,2021,56.2681
REGION1,PWRCOAF01,ELCF01,2022,56.2681
REGION1,PWRCOAF01,ELCF01,2023,56.2681
REGION1,PWRCOAF01,ELCF01,2024,60.9985
REGION1,PWRCOAF01,ELCF01,2025,57.4507
REGION1,PWRCOAF01,ELCF01,2026,58.0554
REGION1,PWRCOAF01,ELCF01,2027,62.7858
REGION1,PWRCOAF01,ELCF01,2028,67.5162
REGION1,PWRCOAF01,ELCF01,2029,72.2466
REGION1,PWRCOAF01,ELCF01,2030,60.4206
REGION1,PWRCOAF01,ELCF01,2031,65.151
REGION1,PWRCOAF01,ELCF01,2032,69.8814
REGION1,PWRCOAF01,ELCF01,2033,74.6118
REGION1,PWRCOAF01,ELCF01,2034,79.3422
REGION1,PWRCOAF01,ELCF01,2035,84.0726
REGION1,PWRCOAF01,ELCF01,2036,88.803
REGION1,PWRCOAF01,ELCF01,2037,93.5334
REGION1,PWRCOAF01,ELCF01,2038,98.2638
REGION1,PWRCOAF01,ELCF01,2039,102.9942
REGION1,PWRCOAF01,ELCF01,2040,107.7246
REGION1,PWRCOAF01,ELCF01,2041,112.455
REGION1,PWRCOAF01,ELCF01,2042,117.1854
REGION1,PWRCOAF01,ELCF01,2043,121.9158
REGION1,PWRCOAF01,ELCF01,2044,126.6462
REGION1,PWRCOAF01,ELCF01,2045,131.3766
REGION1,PWRCOAF01,ELCF01,2046,136.107
REGION1,PWRCOAF01,ELCF01,2047,140.8374
REGION1,PWRCOAF01,ELCF01,2048,145.5678
REGION1,PWRCOAF01,ELCF01,2049,147.2471
REGION1,PWRCOAF01,ELCF01,2050,151.9775
REGION1,PWRCOAF02,CALTAGCOA,2043,4.6088
REGION1,PWRCOAF02,CALTAGCOA,2044,10.5558
REGION1,PWRCOAF02,CALTAGCOA,2045,21.751
REGION1,PWRCOAF02,CALTAGCOA,2046,33.8924
REGION1,PWRCOAF02,CALTAGCOA,2047,46.0338
REGION1,PWRCOAF02,CALTAGCOA,2048,58.1751
REGION1,PWRCOAF02,CALTAGCOA,2049,70.3165
REGION1,PWRCOAF02,CALTAGCOA,2050,82.4578
REGION1,PWRCOAF02,ELCF01,2043,4.6088
REGION1,PWRCOAF02,ELCF01,2044,10.5558
REGION1,PWRCOAF02,ELCF01,2045,21.751
REGION1,PWRCOAF02,ELCF01,2046,33.8924
REGION1,PWRCOAF02,ELCF01,2047,46.0338
REGION1,PWRCOAF02,ELCF01,2048,58.1751
REGION1,PWRCOAF02,ELCF01,2049,70.3165
REGION1,PWRCOAF02,ELCF01,2050,82.4578
REGION1,PWRDSLA01,CALTAGOIL,2017,2.2422
REGION1,PWRDSLA01,CALTAGOIL,2019,2.2422
REGION1,PWRDSLA01,ELCA01,2017,2.2422
REGION1,PWRDSLA01,ELCA01,2019,2.2422
REGION1,PWRDSLB01,CALTAGOIL,2017,0.4983
REGION1,PWRDSLB01,CALTAGOIL,2019,0.1953
REGION1,PWRDSLB01,ELCB01,2017,0.4983
REGION1,PWRDSLB01,ELCB01,2019,0.1953
REGION1,PWRDSLC01,CALTAGOIL,2017,0.598
REGION1,PWRDSLC01,CALTAGOIL,2019,0.598
REGION1,PWRDSLC01,ELCC01,2017,0.598
REGION1,PWRDSLC01,ELCC01,2019,0.598
REGION1,PWRDSLD01,CALTAGOIL,2017,0.9329
REGION1,PWRDSLD01,ELCD01,2017,0.9329
REGION1,PWRDSLD02,CALTAGOIL,2017,0.2492
REGION1,PWRDSLD02,CALTAGOIL,2019,0.161
REGION1,PWRDSLD02,ELCD01,2017,0.2492
REGION1,PWRDSLD02,ELCD01,2019,0.161
REGION1,PWRDSLE01,CALTAGOIL,2017,2.0398
REGION1,PWRDSLE01,CALTAGOIL,2024,0.0281
REGION1,PWRDSLE01,CALTAGOIL,2025,0.0487
REGION1,PWRDSLE01,ELCE01,2017,2.0398
REGION1,PWRDSLE01,ELCE01,2024,0.0281
REGION1,PWRDSLE01,ELCE01,2025,0.0487
REGION1,PWRDSLE02,CALTAGOIL,2017,0.9716
REGION1,PWRDSLE02,CALTAGOIL,2019,0.1
REGION1,PWRDSLE02,CALTAGOIL,2024,0.011
REGION1,PWRDSLE02,CALTAGOIL,2025,0.011
REGION1,PWRDSLE02,ELCE01,2017,0.9716
REGION1,PWRDSLE02,ELCE01,2019,0.1
REGION1,PWRDSLE02,ELCE01,2024,0.011
REGION1,PWRDSLE02,ELCE01,2025,0.011
REGION1,PWRDSLF01,CALTAGOIL,2017,0.5475
REGION1,PWRDSLF01,ELCF01,2017,0.5475
REGION1,PWRDSLF02,CALTAGOIL,2017,0.847
REGION1,PWRDSLF02,CALTAGOIL,2019,0.0987
REGION1,PWRDSLF02,ELCF01,2017,0.847
REGION1,PWRDSLF02,ELCF01,2019,0.0987
REGION1,PWRDSLG01,CALTAGOIL,2017,6.4295
REGION1,PWRDSLG01,ELCG01,2017,6.4295
REGION1,PWRDSLG02,CALTAGOIL,2017,0.0996
REGION1,PWRDSLG02,CALTAGOIL,2019,0.0282
REGION1,PWRDSLG02,ELCG01,2017,0.0996
REGION1,PWRDSLG02,ELCG01,2019,0.0282
REGION1,PWRDSLH01,CALTAGOIL,2017,1.643
REGION1,PWRDSLH01,ELCH01,2017,1.643
REGION1,PWRDSLH02,CALTAGOIL,2017,0.1246
REGION1,PWRDSLH02,CALTAGOIL,2019,0.1246
REGION1,PWRDSLH02,ELCH01,2017,0.1246
REGION1,PWRDSLH02,ELCH01,2019,0.1246
REGION1,PWRDSLI01,CALTAGOIL,2027,0.0039
REGION1,PWRDSLI01,CALTAGOIL,2030,0.0086
REGION1,PWRDSLI01,CALTAGOIL,2048,0.0043
REGION1,PWRDSLI01,CALTAGOIL,2049,0.0056
REGION1,PWRDSLI01,CALTAGOIL,2050,0.0053
REGION1,PWRDSLI01,ELCI01,2027,0.0039
REGION1,PWRDSLI01,ELCI01,2030,0.0086
REGION1,PWRDSLI01,ELCI01,2048,0.0043
REGION1,PWRDSLI01,ELCI01,2049,0.0056
REGION1,PWRDSLI01,ELCI01,2050,0.0053
REGION1,PWRDSLI02,CALTAGOIL,2017,0.0996
REGION1,PWRDSLI02,CALTAGOIL,2025,0.0007
REGION1,PWRDSLI02,CALTAGOIL,2027,0.0011
REGION1,PWRDSLI02,CALTAGOIL,2028,0.0029
REGION1,PWRDSLI02,CALTAGOIL,2030,0.0011
REGION1,PWRDSLI02,CALTAGOIL,2047,0.0011
REGION1,PWRDSLI02,CALTAGOIL,2048,0.0022
REGION1,PWRDSLI02,CALTAGOIL,2049,0.0051
REGION1,PWRDSLI02,CALTAGOIL,2050,0.0039
REGION1,PWRDSLI02,ELCI01,2017,0.0996
REGION1,PWRDSLI02,ELCI01,2025,0.0007
REGION1,PWRDSLI02,ELCI01,2027,0.0011
REGION1,PWRDSLI02,ELCI01,2028,0.0029
REGION1,PWRDSLI02,ELCI01,2030,0.0011
REGION1,PWRDSLI02,ELCI01,2047,0.0011
REGION1,PWRDSLI02,ELCI01,2048,0.0022
REGION1,PWRDSLI02,ELCI01,2049,0.0051
REGION1,PWRDSLI02,ELCI01,2050,0.0039
REGION1,PWRDSLJ01,CALTAGOIL,2017,0.4235
REGION1,PWRDSLJ01,CALTAGOIL,2019,0.0712
REGION1,PWRDSLJ01,ELCJ01,2017,0.4235
REGION1,PWRDSLJ01,ELCJ01,2019,0.0712
REGION1,PWRGEOA01,CALTAGGEO,2017,2.4283
REGION1,PWRGEOA01,CALTAGGEO,2018,4.8565
REGION1,PWRGEOA01,CALTAGGEO,2019,5.9988
REGION1,PWRGEOA01,CALTAGGEO,2020,9.7131
REGION1,PWRGEOA01,CALTAGGEO,2021,12.1414
REGION1,PWRGEOA01,CALTAGGEO,2022,14.5696
REGION1,PWRGEOA01,CALTAGGEO,2023,16.9979
REGION1,PWRGEOA01,CALTAGGEO,2024,19.4262
REGION1,PWRGEOA01,CALTAGGEO,2025,21.8544
REGION1,PWRGEOA01,CALTAGGEO,2026,24.2827
REGION1,PWRGEOA01,CALTAGGEO,2027,26.711
REGION1,PWRGEOA01,CALTAGGEO,2028,29.1393
REGION1,PWRGEOA01,CALTAGGEO,2029,31.5675
REGION1,PWRGEOA01,CALTAGGEO,2030,33.9958
REGION1,PWRGEOA01,CALTAGGEO,2031,36.4241
REGION1,PWRGEOA01,CALTAGGEO,2032,38.8524
REGION1,PWRGEOA01,CALTAGGEO,2033,41.2806
REGION1,PWRGEOA01,CALTAGGEO,2034,43.7089
REGION1,PWRGEOA01,CALTAGGEO,2035,46.1372
REGION1,PWRGEOA01,CALTAGGEO,2036,48.5654
REGION1,PWRGEOA01,CALTAGGEO,2037,50.9937
REGION1,PWRGEOA01,CALTAGGEO,2038,53.422
REGION1,PWRGEOA01,CALTAGGEO,2039,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2040,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2041,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2042,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2043,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2044,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2045,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2046,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2047,55.8502
REGION1,PWRGEOA01,CALTAGGEO,2048,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2049,55.8503
REGION1,PWRGEOA01,CALTAGGEO,2050,55.8503
REGION1,PWRGEOA01,ELCA01,2017,2.4283
REGION1,PWRGEOA01,ELCA01,2018,4.8565
REGION1,PWRGEOA01,ELCA01,2019,5.9988
REGION1,PWRGEOA01,ELCA01,2020,9.7131
REGION1,PWRGEOA01,ELCA01,2021,12.1414
REGION1,PWRGEOA01,ELCA01,2022,14.5696
REGION1,PWRGEOA01,ELCA01,2023,16.9979
REGION1,PWRGEOA01,ELCA01,2024,19.4262
REGION1,PWRGEOA01,ELCA01,2025,21.8544
REGION1,PWRGEOA01,ELCA01,2026,24.2827
REGION1,PWRGEOA01,ELCA01,2027,26.711
REGION1,PWRGEOA01,ELCA01,2028,29.1393
REGION1,PWRGEOA01,ELCA01,2029,31.5675
REGION1,PWRGEOA01,ELCA01,2030,33.9958
REGION1,PWRGEOA01,ELCA01,2031,36.4241
REGION1,PWRGEOA01,ELCA01,2032,38.8524
REGION1,PWRGEOA01,ELCA01,2033,41.2806
REGION1,PWRGEOA01,ELCA01,2034,43.7089
REGION1,PWRGEOA01,ELCA01,2035,46.1372
REGION1,PWRGEOA01,ELCA01,2036,48.5654
REGION1,PWRGEOA01,ELCA01,2037,50.9937
REGION1,PWRGEOA01,ELCA01,2038,53.422
REGION1,PWRGEOA01,ELCA01,2039,55.8503
REGION1,PWRGEOA01,ELCA01,2040,55.8503
REGION1,PWRGEOA01,ELCA01,2041,55.8503
REGION1,PWRGEOA01,ELCA01,2042,55.8503
REGION1,PWRGEOA01,ELCA01,2043,55.8503
REGION1,PWRGEOA01,ELCA01,2044,55.8503
REGION1,PWRGEOA01,ELCA01,2045,55.8503
REGION1,PWRGEOA01,ELCA01,2046,55.8503
REGION1,PWRGEOA01,ELCA01,2047,55.8502
REGION1,PWRGEOA01,ELCA01,2048,55.8503
REGION1,PWRGEOA01,ELCA01,2049,55.8503
REGION1,PWRGEOA01,ELCA01,2050,55.8503
REGION1,PWRGEOB01,CALTAGGEO,2017,1.6755
REGION1,PWRGEOB01,CALTAGGEO,2018,0.0452
REGION1,PWRGEOB01,CALTAGGEO,2020,6.2892
REGION1,PWRGEOB01,CALTAGGEO,2021,8.7175
REGION1,PWRGEOB01,CALTAGGEO,2022,11.0243
REGION1,PWRGEOB01,CALTAGGEO,2023,13.4526
REGION1,PWRGEOB01,CALTAGGEO,2024,15.8809
REGION1,PWRGEOB01,CALTAGGEO,2025,18.3091
REGION1,PWRGEOB01,CALTAGGEO,2026,20.7374
REGION1,PWRGEOB01,CALTAGGEO,2027,23.1657
REGION1,PWRGEOB01,CALTAGGEO,2028,25.594
REGION1,PWRGEOB01,CALTAGGEO,2029,28.0222
REGION1,PWRGEOB01,CALTAGGEO,2030,30.4505
REGION1,PWRGEOB01,CALTAGGEO,2031,32.8788
REGION1,PWRGEOB01,CALTAGGEO,2032,35.307
REGION1,PWRGEOB01,CALTAGGEO,2033,37.7353
REGION1,PWRGEOB01,CALTAGGEO,2034,40.1636
REGION1,PWRGEOB01,CALTAGGEO,2035,42.5919
REGION1,PWRGEOB01,CALTAGGEO,2036,45.0201
REGION1,PWRGEOB01,CALTAGGEO,2037,47.4484
REGION1,PWRGEOB01,CALTAGGEO,2038,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2039,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2040,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2041,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2042,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2043,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2044,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2045,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2046,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2047,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2048,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2049,49.8767
REGION1,PWRGEOB01,CALTAGGEO,2050,49.8767
REGION1,PWRGEOB01,ELCB01,2017,1.6755
REGION1,PWRGEOB01,ELCB01,2018,0.0452
REGION1,PWRGEOB01,ELCB01,2020,6.2892
REGION1,PWRGEOB01,ELCB01,2021,8.7175
REGION1,PWRGEOB01,ELCB01,2022,11.0243
REGION1,PWRGEOB01,ELCB01,2023,13.4526
REGION1,PWRGEOB01,ELCB01,2024,15.8809
REGION1,PWRGEOB01,ELCB01,2025,18.3091
REGION1,PWRGEOB01,ELCB01,2026,20.7374
REGION1,PWRGEOB01,ELCB01,2027,23.1657
REGION1,PWRGEOB01,ELCB01,2028,25.594
REGION1,PWRGEOB01,ELCB01,2029,28.0222
REGION1,PWRGEOB01,ELCB01,2030,30.4505
REGION1,PWRGEOB01,ELCB01,2031,32.8788
REGION1,PWRGEOB01,ELCB01,2032,35.307
REGION1,PWRGEOB01,ELCB01,2033,37.7353
REGION1,PWRGEOB01,ELCB01,2034,40.1636
REGION1,PWRGEOB01,ELCB01,2035,42.5919
REGION1,PWRGEOB01,ELCB01,2036,45.0201
REGION1,PWRGEOB01,ELCB01,2037,47.4484
REGION1,PWRGEOB01,ELCB01,2038,49.8767
REGION1,PWRGEOB01,ELCB01,2039,49.8767
REGION1,PWRGEOB01,ELCB01,2040,49.8767
REGION1,PWRGEOB01,ELCB01,2041,49.8767
REGION1,PWRGEOB01,ELCB01,2042,49.8767
REGION1,PWRGEOB01,ELCB01,2043,49.8767
REGION1,PWRGEOB01,ELCB01,2044,49.8767
REGION1,PWRGEOB01,ELCB01,2045,49.8767
REGION1,PWRGEOB01,ELCB01,2046,49.8767
REGION1,PWRGEOB01,ELCB01,2047,49.8767
REGION1,PWRGEOB01,ELCB01,2048,49.8767
REGION1,PWRGEOB01,ELCB01,2049,49.8767
REGION1,PWRGEOB01,ELCB01,2050,49.8767
REGION1,PWRGEOC01,CALTAGGEO,2017,14.0354
REGION1,PWRGEOC01,CALTAGGEO,2018,21.3202
REGION1,PWRGEOC01,CALTAGGEO,2019,8.7724
REGION1,PWRGEOC01,CALTAGGEO,2020,35.7684
REGION1,PWRGEOC01,CALTAGGEO,2021,43.0532
REGION1,PWRGEOC01,CALTAGGEO,2022,50.3381
REGION1,PWRGEOC01,CALTAGGEO,2023,57.6229
REGION1,PWRGEOC01,CALTAGGEO,2024,64.6649
REGION1,PWRGEOC01,CALTAGGEO,2025,71.9497
REGION1,PWRGEOC01,CALTAGGEO,2026,79.2345
REGION1,PWRGEOC01,CALTAGGEO,2027,86.5194
REGION1,PWRGEOC01,CALTAGGEO,2028,93.8042
REGION1,PWRGEOC01,CALTAGGEO,2029,101.089
REGION1,PWRGEOC01,CALTAGGEO,2030,108.3738
REGION1,PWRGEOC01,CALTAGGEO,2031,115.6586
REGION1,PWRGEOC01,CALTAGGEO,2032,122.9434
REGION1,PWRGEOC01,CALTAGGEO,2033,130.2282
REGION1,PWRGEOC01,CALTAGGEO,2034,137.5131
REGION1,PWRGEOC01,CALTAGGEO,2035,144.7979
REGION1,PWRGEOC01,CALTAGGEO,2036,152.0827
REGION1,PWRGEOC01,CALTAGGEO,2037,159.3675
REGION1,PWRGEOC01,CALTAGGEO,2038,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2039,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2040,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2041,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2042,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2043,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2044,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2045,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2046,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2047,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2048,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2049,166.6523
REGION1,PWRGEOC01,CALTAGGEO,2050,166.6523
REGION1,PWRGEOC01,ELCC01,2017,14.0354
REGION1,PWRGEOC01,ELCC01,2018,21.3202
REGION1,PWRGEOC01,ELCC01,2019,8.7724
REGION1,PWRGEOC01,ELCC01,2020,35.7684
REGION1,PWRGEOC01,ELCC01,2021,43.0532
REGION1,PWRGEOC01,ELCC01,2022,50.3381
REGION1,PWRGEOC01,ELCC01,2023,57.6229
REGION1,PWRGEOC01,ELCC01,2024,64.6649
REGION1,PWRGEOC01,ELCC01,2025,71.9497
REGION1,PWRGEOC01,ELCC01,2026,79.2345
REGION1,PWRGEOC01,ELCC01,2027,86.5194
REGION1,PWRGEOC01,ELCC01,2028,93.8042
REGION1,PWRGEOC01,ELCC01,2029,101.089
REGION1,PWRGEOC01,ELCC01,2030,108.3738
REGION1,PWRGEOC01,ELCC01,2031,115.6586
REGION1,PWRGEOC01,ELCC01,2032,122.9434
REGION1,PWRGEOC01,ELCC01,2033,130.2282
REGION1,PWRGEOC01,ELCC01,2034,137.5131
REGION1,PWRGEOC01,ELCC01,2035,144.7979
REGION1,PWRGEOC01,ELCC01,2036,152.0827
REGION1,PWRGEOC01,ELCC01,2037,159.3675
REGION1,PWRGEOC01,ELCC01,2038,166.6523
REGION1,PWRGEOC01,ELCC01,2039,166.6523
REGION1,PWRGEOC01,ELCC01,2040,166.6523
REGION1,PWRGEOC01,ELCC01,2041,166.6523
REGION1,PWRGEOC01,ELCC01,2042,166.6523
REGION1,PWRGEOC01,ELCC01,2043,166.6523
REGION1,PWRGEOC01,ELCC01,2044,166.6523
REGION1,PWRGEOC01,ELCC01,2045,166.6523
REGION1,PWRGEOC01,ELCC01,2046,166.6523
REGION1,PWRGEOC01,ELCC01,2047,166.6523
REGION1,PWRGEOC01,ELCC01,2048,166.6523
REGION1,PWRGEOC01,ELCC01,2049,166.6523
REGION1,PWRGEOC01,ELCC01,2050,166.6523
REGION1,PWRGEOD01,CALTAGGEO,2020,4.8565
REGION1,PWRGEOD01,CALTAGGEO,2021,7.2848
REGION1,PWRGEOD01,CALTAGGEO,2022,9.7131
REGION1,PWRGEOD01,CALTAGGEO,2023,12.1414
REGION1,PWRGEOD01,CALTAGGEO,2024,14.5696
REGION1,PWRGEOD01,CALTAGGEO,2025,16.9979
REGION1,PWRGEOD01,CALTAGGEO,2026,19.4262
REGION1,PWRGEOD01,CALTAGGEO,2027,21.8544
REGION1,PWRGEOD01,CALTAGGEO,2028,24.2827
REGION1,PWRGEOD01,CALTAGGEO,2029,26.711
REGION1,PWRGEOD01,CALTAGGEO,2030,29.1393
REGION1,PWRGEOD01,CALTAGGEO,2031,31.5675
